1,CAMPAGNE1-150414/02G.JPG,1,2,8.304293965,8.843015677,11.24224251,10.51523706,10.33527088,10.68718449,10.8101598,8.9457306,0,7.180761707,6.489890051,7.186080911,9.606024714,14.81692638,6.216783696,11.54976309,8.757223321,7.207116437,11.03709225,11.23902578,9.729521599,10.78124973,10.3897252,8.936066568,7.965705445,13.21390665,6.100755578,10.31284642,9.244833563,9.626663616,13.10324479,11.10281294,10.21202928,10.51905785,10.97803309,11.35605273,10.43215168,10.71207376,11.72429861,13.29085028,9.883821025,8.889011327,7.887666565,11.44994514,10.84372466,10.82238195,9.961531254,13.3187744,10.67811265,9.653215985,11.30348829,10.10571048,16.17092424,11.74521052,10.95887854,9.60139503,10.64654987,10.16491865,11.92679785,10.69467672,12.0837147,10.56557032,12.39268576,10.12861926,13.16689713,10.87636473,10.74052918,9.416958213,12.26461418,12.10012323,10.89456389,10.73806162,13.53100147,14.48574853,9.29310184,11.73446142,11.03567808,11.7251592,11.28436122,10.09647884,10.08597091,12.41630951,11.45349827,11.85565479,11.40445565,12.18567379,12.08448529,11.7379024,11.63969136,11.70219336,11.79518085,12.27403389,15.58626419,9.988300165,10.00526625,10.890077,12.51290182,11.92463212,12.32701069,11.79064906,11.32615398,13.0382162,12.80670808,10.97270724,10.16589793,14.62980545,10.96273766,12.13965253,11.65782975,12.23545754,11.68922078,11.06057343,11.79911816,13.3857956,11.03079114,12.13476404,13.25573202
1,CAMPAGNE1-150414/03Da.JPG,2,3,10.24273033,8.088372703,6.359657585,5.621652458,5.743236443,5.678833815,7.041448059,6.254109222,7.180761707,0,3.043195711,7.362237164,7.668409767,11.38530445,7.200628795,10.70190867,4.850831099,7.575978971,6.721302715,7.019320958,5.64136545,7.469882947,6.492400864,7.024819905,5.568300113,10.25700326,8.648940342,7.987456993,5.399123578,5.458314835,8.191351518,6.784756533,7.022173531,6.431072307,6.491979686,7.024926558,4.943040221,5.913408216,8.275478232,9.220924395,7.73434936,8.831087964,7.856242611,7.122090397,6.898718617,6.22552172,5.945491656,9.362667543,11.11454191,6.14725015,10.43156807,7.499422026,13.45306239,7.3436335,6.874065095,4.807143266,6.504684848,6.945543221,6.927841969,9.86304097,7.492300437,5.878897017,7.289441442,5.397564087,9.645884933,8.611186879,6.35115173,9.097592952,9.468216304,9.806096591,7.758050057,6.531958223,11.71461349,12.61956727,8.729878907,10.65493643,6.766832223,8.208948054,5.795972677,5.315282343,6.076529467,8.05398517,7.271410681,7.276273454,7.201300239,7.283324142,7.8216255,6.908145507,7.139716695,7.127253665,7.464729796,7.455908463,11.60869091,4.975571916,5.114794423,6.587526407,8.806583886,7.224653959,8.274934775,7.238941674,7.507992499,8.171364249,7.830498195,6.38147126,5.962578804,9.893500334,6.498791784,7.44450514,7.361038193,7.899376009,7.590203748,6.670734505,6.903294002,8.335315503,7.121181671,7.461643168,9.478229165
1,CAMPAGNE1-150414/03Db.JPG,2,3,8.796340887,7.424784605,8.190216818,7.635541773,7.266517295,7.324159896,7.961919482,7.138733694,6.489890051,3.043195711,0,6.669898028,8.099144766,11.66616184,6.672279423,10.23220866,5.118050956,7.274354703,8.025536687,8.3841049,7.282252792,8.381264564,6.863544196,7.726456851,5.351758548,11.33572964,6.616206311,8.387233322,5.653114125,6.510460244,9.913503992,8.536626717,7.143117843,7.683793026,7.958035606,8.577457519,7.041866987,7.522767488,8.646055931,9.823461556,7.929431733,7.352015195,7.363198542,8.394502217,7.830597188,7.581722254,7.486754052,10.03527748,10.25428624,6.308439512,10.87211712,7.86113311,13.94711399,8.566457797,8.215288328,6.280379764,7.584299706,7.595766273,7.825063977,10.11473655,8.892259893,7.675645582,9.130954504,7.316803449,10.26228834,9.16376841,7.791665528,8.842099935,9.629334367,10.81439969,8.329393141,7.869003586,11.4704215,13.3539259,7.701262367,10.57689542,8.241079264,10.0134831,7.945704746,7.179305852,6.794624887,9.503284852,8.978038473,8.669550695,8.952004246,9.010595941,9.620450097,8.541563394,8.708614901,8.761721395,9.30519723,9.223463636,12.75820974,6.743817767,6.702692408,8.116966652,10.60764059,8.809710141,9.940860402,8.772300483,9.218610937,10.03194296,9.575483341,7.995730692,7.578023714,11.63890075,8.421724747,9.052342438,9.241972065,9.413519237,9.474214261,8.539157081,8.812545389,10.06760746,8.608836964,9.360412387,11.12765603
1,CAMPAGNE1-150414/03Ga.JPG,2,3,11.11163547,7.104897371,10.05250032,9.351098013,9.645268685,9.471420298,10.29532742,8.593820588,7.186080911,7.362237164,6.669898028,0,6.073119982,9.704490616,6.638417813,9.056268907,6.095914304,8.285715276,9.581845548,9.849037874,9.248141501,10.20279859,7.814260386,6.170540337,6.237825483,9.663805107,9.034118425,6.091787386,6.657829892,7.406330417,10.5956686,9.592163796,6.881124144,9.24245035,9.462112294,10.48487674,9.492178281,9.634119862,11.09989467,9.066887096,8.029715108,6.750228417,6.983127469,9.621694618,9.27308851,9.95227882,9.328119379,10.89772223,9.093873308,7.352602627,11.16198156,5.978422932,11.28222705,10.15766684,10.00141791,8.82924193,9.859900385,10.15391965,9.662955454,11.77384752,10.26890231,9.312473514,11.05811567,9.330216561,10.41384527,8.53179944,8.123239954,7.889239698,9.949764701,10.81499375,11.19237398,10.08948766,10.00420122,10.7315854,8.533109046,8.457657772,9.907663763,10.10811617,9.762147751,8.922972427,8.804525076,10.44722299,9.712700025,9.835198494,9.60558924,10.20483052,10.06473712,9.731484937,10.08787731,10.12550816,10.0120595,10.06213271,13.08705078,8.808694176,8.802050552,9.562152614,10.85546344,10.15188627,10.57797882,10.02622729,9.866439979,11.27091545,10.89603484,9.511857663,9.330566822,12.63299174,9.64988901,10.21460318,10.16195137,10.49846761,10.41522133,9.68865146,9.869416119,11.2700227,10.45724999,10.10736626,11.24577795
1,CAMPAGNE1-150414/03Gb.JPG,2,3,14.02013077,7.976991317,9.565800578,8.852262332,9.352381344,8.478882841,10.52871368,8.390834056,9.606024714,7.668409767,8.099144766,6.073119982,0,8.089949892,8.886141863,10.64293271,6.964059718,10.76442285,8.969376212,8.802683733,9.018570725,10.84309865,6.664066319,5.943883747,5.686301957,9.973666701,11.60917495,7.774040062,6.877738386,7.851975176,9.76294397,8.631706613,7.653682206,9.820707657,8.84650433,9.360534447,9.190997631,9.282726044,11.39170315,7.498438674,5.974873976,8.856976508,8.303714011,8.863647899,8.444542786,9.803259444,8.926919068,9.039598131,11.55996728,7.247244834,12.43440426,6.700046139,10.81523218,9.40566594,8.781581339,8.609147478,9.819672867,10.35151675,10.11458811,13.68858984,9.52217118,8.257549971,10.73988985,9.056796648,11.14844158,9.80325523,7.555630858,8.034209515,11.56758288,12.32034024,11.07684267,9.856551484,8.676238494,8.302177976,8.875169253,9.448492565,9.206673609,9.737972724,9.290573863,8.559908903,9.005570479,9.975468047,8.971040396,9.338321925,8.735401342,9.334150985,9.344958715,9.026333185,8.937521651,9.46826248,9.236276999,9.466911194,11.58729124,8.203320367,8.648873142,9.179613035,10.12627454,9.461651364,9.367074996,9.584602791,9.075613012,9.931422136,9.737519074,9.169032464,8.14002705,10.95639625,8.621392207,9.391956306,9.226218178,9.945902101,9.331483457,8.538270931,8.962052608,10.11493018,9.23812053,9.102572287,10.05604697
1,CAMPAGNE1-150414/04D.JPG,3,4,18.29022333,12.17269446,11.80662468,12.04204505,12.17339342,11.86409724,13.74057136,12.69435166,14.81692638,11.38530445,11.66616184,9.704490616,8.089949892,0,12.99928522,12.7509401,9.363820173,15.69612975,11.492016,11.66739595,12.37839343,14.91124342,9.943477388,10.91541267,9.658189458,11.83469649,16.33737359,10.43594098,10.74007402,11.77196355,11.24038136,11.56169332,10.21048411,12.89323105,11.50598178,12.57912772,12.34711526,12.77171796,15.1989629,6.837265598,11.9442706,11.80690191,11.62506152,11.2135387,11.57013205,12.88606831,12.56982634,10.57704441,15.1240291,10.75490247,16.38973443,10.01624384,9.751160963,12.11896002,11.98532235,12.27874415,13.05787127,14.10107711,12.29386218,18.43522787,11.60248434,11.42132951,13.23255718,12.58695964,12.31377646,12.87744086,10.24822621,13.02806595,12.79100715,15.87753667,14.75607107,13.1099891,10.32772801,10.80149918,11.81141171,10.06904773,11.81097567,12.41851899,12.95940979,11.71533072,13.05764829,11.81267644,11.70673862,10.90403493,11.6888929,10.98573117,11.94691957,11.31677003,12.24167032,11.53326769,12.3341396,11.06548639,13.62271253,11.66719612,12.33496096,11.62190469,13.44002254,11.3547567,12.204367,11.62574594,12.0234361,12.49200387,12.23131421,11.9201938,11.36971174,13.62500903,11.79285587,11.60534202,12.03448807,12.25842162,12.3183996,11.65946955,11.40765378,12.22239493,12.64015166,11.60443555,12.491948
1,CAMPAGNE1-150414/04Ga.JPG,3,4,9.500787401,6.210218696,10.24857456,9.64957508,8.96885105,9.386555546,10.032237,8.550910792,6.216783696,7.200628795,6.672279423,6.638417813,8.886141863,12.99928522,0,9.693173877,7.81358545,6.497283438,9.666389713,10.08091991,9.134246023,10.38567877,8.825150688,7.91047063,7.78379741,12.22811549,6.733795715,8.712639347,8.027359458,9.089746218,11.04576885,9.829220261,8.688969448,10.3950889,9.388682766,10.44621227,9.626235958,9.193013653,11.17743772,11.17100092,8.73226989,7.84540805,7.569932665,9.855464226,9.850886602,9.368837743,9.070844825,12.1256433,9.273552761,8.669226341,11.15677682,8.765046104,14.51466402,9.960515858,10.38083497,8.103594356,9.339697233,9.866992712,9.714164769,10.79806569,10.30766616,9.387017322,10.74534386,9.242312652,11.78658632,9.710552396,9.449205341,8.527120711,11.04708751,11.60394618,10.89199557,9.305307709,12.33721199,13.70832556,8.726911194,10.69463663,9.551573164,11.06632664,10.26591475,9.030353502,8.984615206,10.45846642,10.35742983,10.30564562,10.30973029,10.53002667,10.83451715,9.990326971,10.1697978,10.38573087,10.61484273,10.49182797,13.84499337,9.073537585,8.689343924,9.416772832,11.81113261,10.44083862,11.36137486,9.877648089,10.69385603,11.59312721,11.37202468,9.27673172,9.277798209,12.9103288,9.621900317,10.51452709,10.44861625,10.47045416,10.53025262,9.72489636,10.14942565,11.55996454,9.925014288,10.47150502,11.99677531
1,CAMPAGNE1-150414/04Gb.JPG,3,4,10.27974524,9.955417507,12.9316119,12.69810835,12.98005121,12.59707809,13.31858913,11.65432898,11.54976309,10.70190867,10.23220866,9.056268907,10.64293271,12.7509401,9.693173877,0,10.24237959,12.50353157,12.48536529,13.22195847,12.75015331,13.25259838,10.75590698,10.30362206,10.15368103,12.25066917,12.50859102,9.709476391,11.909657,12.39684313,12.18132606,13.2173331,11.29517437,13.38909048,12.63300526,13.55696738,12.56263564,12.55380964,12.97237657,12.02863282,11.80613833,10.29937054,11.58087652,12.01791186,12.93532205,12.89196482,12.70797893,12.67054365,12.68381386,10.90179523,14.71092611,9.539974708,13.83335962,12.97288697,13.25690985,12.07316333,12.98038769,11.99072346,12.53566458,16.47519021,12.72443898,12.63195626,14.10256815,12.51034766,12.68052161,11.83187644,11.20993639,11.46574692,12.76778454,13.94165469,12.63832926,13.00321652,13.4815916,13.79235002,11.86097297,12.23823161,12.73810553,14.21721797,12.56605336,12.34175637,11.98185151,13.05828941,13.53754103,11.99889617,13.49011311,12.37606915,13.88314381,12.56247072,13.20071514,12.80292347,13.61466199,12.3226457,15.43925988,11.98454362,11.94592285,12.24008589,14.5667985,12.71368244,14.5740761,12.65304846,13.67856263,14.20458975,14.0229532,12.57020639,12.83507723,15.59365725,13.40408659,12.97990963,13.72157225,13.14345829,13.60945821,13.17349514,12.86937413,14.00256182,13.38824395,12.59715231,14.9927298
1,CAMPAGNE1-150414/05D.JPG,4,5,11.89365433,8.408135807,7.590029325,7.127010753,7.274923439,6.756795631,8.714485482,7.823258724,8.757223321,4.850831099,5.118050956,6.095914304,6.964059718,9.363820173,7.81358545,10.24237959,0,8.370480681,6.955827796,6.912259981,6.863211742,9.622863318,5.331784045,6.321346776,4.832169855,9.637175581,9.853828745,7.260106549,5.578075808,6.516257755,7.912028947,6.505560842,7.035926041,7.823814911,7.069367519,7.612798106,7.045787727,7.707160911,9.838185017,8.22476238,7.348528787,8.070228266,8.102610808,7.020800296,6.523422874,7.775727212,7.167476378,9.715439671,12.0365853,5.097683727,11.23035454,7.183846006,12.32894,7.554094673,7.24475386,7.240214312,7.984252838,8.726822713,7.984608513,11.82574304,7.81258271,6.130693073,8.64380471,7.164624436,10.21664994,9.190875773,6.773011726,9.320838681,9.845126271,11.20690544,9.612941162,8.064872415,10.84144247,11.33010225,8.867609015,10.0558456,7.354307707,7.463260515,7.662479225,6.485171251,7.617281152,8.336207002,6.785077864,7.19476524,6.542517734,7.043700657,7.094541507,7.252974249,7.195004913,7.163100665,7.214810815,7.508641686,9.975770877,6.332740049,6.839604454,7.101021046,8.450561839,7.55307553,8.004354977,7.824552544,7.133028139,8.471049097,8.115477877,6.958393726,6.315478418,10.09676248,6.690523221,7.677878734,7.211481673,7.919637597,7.27425175,6.89764133,7.239123366,8.273602054,7.912815492,7.500462238,8.54316121
1,CAMPAGNE1-150414/05G.JPG,4,5,10.27578323,8.703423779,11.76072683,11.12929868,11.51627062,11.15348522,12.03631797,8.538320454,7.207116437,7.575978971,7.274354703,8.285715276,10.76442285,15.69612975,6.497283438,12.50353157,8.370480681,0,11.81991694,11.55463125,10.9026871,11.79704348,9.777535446,9.299671233,8.411372431,13.37620526,6.141112144,9.745148416,8.458659539,8.765594671,12.97704415,11.53456861,8.73839874,10.50556085,11.81440888,11.88194122,10.85648323,11.49176977,12.91452214,12.56936986,8.749374889,7.209109648,7.177961173,11.9235853,11.48858561,11.56146659,11.02380474,12.5969211,7.062455265,8.821742143,9.924391315,9.716710677,15.74629523,12.48207167,11.83922091,10.57586271,11.763477,11.77303189,10.45467794,5.84368174,12.77144794,10.94005625,12.46649638,10.67205299,12.52098677,10.12676836,10.64691938,8.088131355,10.04843224,10.27613795,12.84481257,11.74386456,13.81951573,15.31276355,7.552901897,10.23628871,12.29944527,12.88530295,11.42761248,10.60626549,10.65547418,12.96286051,12.01362482,12.44654323,11.94301982,12.39797328,12.55810913,12.18632093,11.79653637,12.57660686,12.1010263,12.6192204,15.66110835,10.61808167,10.46399244,11.92449068,13.47856458,12.77716005,13.01438577,12.58491373,12.31278653,13.36377353,13.02525126,11.56994446,10.65533251,14.97058599,11.29942714,12.85158826,12.2113626,12.94083096,12.26376983,11.38530926,12.07292933,13.59515632,11.77722573,12.70684953,14.05951638
2,CAMPAGNE2-101114/4677_101114_04D.JPG,4,4,14.201703,10.42291192,5.22916108,4.546831454,4.395485789,3.781772552,5.785622153,8.414416371,11.03709225,6.721302715,8.025536687,9.581845548,8.969376212,11.492016,9.666389713,12.48536529,6.955827796,11.81991694,0,3.444243457,5.183972196,9.835673792,8.309873874,8.697780751,7.52518973,11.2485317,12.56944066,9.731380539,7.526444569,7.523713789,5.407854191,3.747215035,8.86059384,9.530895381,2.33105352,4.224485462,5.862788927,6.100538063,8.544132838,10.69178687,10.31027851,11.37368414,11.15096168,2.409508033,3.692703187,5.417438982,4.939931193,11.17769454,14.13937546,7.847562444,14.36137392,9.95274393,14.82000683,3.809250258,4.142857048,5.484705992,5.320675268,6.37625815,8.239761004,14.28931592,3.829756803,3.197512357,5.975233975,5.834528621,11.5645482,10.31309227,7.725248779,11.58413106,11.64518841,13.06807402,7.258078529,5.241757238,13.96505094,13.78903956,11.88506104,12.90831322,2.666139506,5.576773045,5.220842205,4.599299167,6.891268686,3.424590278,4.132677849,2.957364042,4.030952006,3.308732466,4.381638738,2.27994027,4.642562026,2.378595712,4.11509598,3.516991864,10.05136268,4.912040301,5.487158581,2.572262842,5.320657816,1.884596426,5.749301383,2.679859344,5.047078978,5.683447041,5.485203285,3.0153027,3.401661379,6.673159989,3.445317092,3.100876474,5.014446011,3.961293031,4.203221986,4.319612776,2.937909528,4.82833485,5.220262964,4.491752785,6.463455158
2,CAMPAGNE2-101114/4677_101114_04G.JPG,4,4,15.24701548,10.36749633,5.739151219,4.989271306,5.333868233,3.575439189,6.746041953,8.935689561,11.23902578,7.019320958,8.3841049,9.849037874,8.802683733,11.66739595,10.08091991,13.22195847,6.912259981,11.55463125,3.444243457,0,5.529357338,10.24170177,7.897326223,8.264466899,7.595809286,11.27970848,12.36035588,10.16120218,7.519555055,7.461099912,6.196639935,2.073084168,9.720316323,9.60625619,4.038225315,3.430745704,6.482857884,6.432657794,9.203521855,10.82651762,9.540289818,11.64617414,10.899274,4.169806474,2.792083529,6.233299943,5.147467916,11.45913435,14.68023015,7.919414298,14.34227409,9.935948387,14.55079889,3.840761673,2.867456715,5.971316166,6.380090977,7.424226393,8.98605653,14.25908973,4.327451024,3.170136285,5.609549045,5.819645277,12.05428784,10.60104539,8.823765508,11.9237953,12.1828352,13.33237672,8.172091987,6.249334368,14.6656709,14.14937991,12.52288155,13.1508449,3.813215766,5.181033455,5.210071457,4.37177448,7.155065828,4.001238917,2.824560546,4.842502389,2.544837179,4.499534091,2.764482922,4.620823012,3.292366519,4.485301042,3.213293006,5.104013944,9.734921833,4.971026211,5.930931787,5.018965188,5.263912205,4.398239389,2.832354184,4.482680826,2.98207119,4.821145032,2.906468984,4.587507385,2.699398418,5.879361737,2.69984107,3.770161578,2.923301564,5.124609361,3.383096694,3.640074484,4.031813569,5.118182968,4.558448525,4.433381364,5.226712864
3,CAMPAGNE3-020415/4677_020415_08G.JPG,4,8,13.80442909,9.855645631,5.022860107,3.143664007,2.400555897,3.554328589,3.760029701,7.373233411,9.729521599,5.64136545,7.282252792,9.248141501,9.018570725,12.37839343,9.134246023,12.75015331,6.863211742,10.9026871,5.183972196,5.529357338,0,7.769876836,8.333254525,8.762391343,7.789564431,10.96035279,11.3202438,10.18305642,7.075700014,6.0203952,7.885028477,5.214195781,8.57134806,8.245555773,4.203825667,4.737576728,4.483513445,3.055862153,6.632575524,10.79566621,9.75328713,11.31304914,10.43054181,5.938113548,5.62347913,2.700446827,2.349974522,10.24339477,13.73425286,7.750587233,13.34652062,9.744304827,14.4619974,5.256622548,5.251187808,4.093999899,2.644471373,4.017083073,7.90216367,12.33006916,6.488419626,4.19814155,4.970324666,2.284351465,10.46279181,9.174053057,7.533845071,11.01879037,11.14084307,11.25769783,3.845228667,2.405932554,13.73094232,13.36821744,11.60699603,13.26326142,4.120255615,7.544275894,4.195611942,2.4461338,4.729419852,6.286918112,6.002854768,6.250788874,6.036993282,6.550224783,6.741255866,5.409975145,6.001421266,5.541657266,6.142299079,6.762635447,11.43287154,2.983744319,3.563424024,4.368130698,7.697468168,6.288550987,7.130785621,4.925033755,6.163744281,6.417370142,6.633774077,3.748217999,3.929277751,8.699206017,4.752716858,5.913677126,6.077999411,6.37878594,6.4595714,5.045264906,5.655626291,7.586857,4.403498688,6.367313962,8.99806273
3,CAMPAGNE3-020415/4677_020415_P08D.JPG,4,8,13.92415535,11.15655595,9.267598197,7.985413881,8.38176138,9.012153643,8.190409726,8.92797201,10.78124973,7.469882947,8.381264564,10.20279859,10.84309865,14.91124342,10.38567877,13.25259838,9.622863318,11.79704348,9.835673792,10.24170177,7.769876836,0,10.89941544,10.21716461,10.29669416,12.87628967,11.89794117,12.09211182,9.326067802,7.789581879,12.05488028,10.3698485,10.40669773,9.953235384,8.746460736,9.406502806,7.188471813,7.029440107,7.074334856,12.82707645,11.77677253,12.22974755,11.55618805,10.00345198,9.567759525,8.593442151,8.346982879,11.48696549,13.90048421,9.982310623,13.2502332,11.02754924,15.98688879,9.472589587,9.24046197,6.11156448,8.128059648,7.195094281,9.244834431,11.92886561,10.48918983,9.295683099,10.87179222,6.654239345,11.90550359,11.04481698,9.436920628,12.04931527,12.97192831,11.20856851,7.651424992,8.839328024,15.17758227,14.9264744,12.883096,14.46917538,9.800175156,11.36095002,8.719768534,7.987029828,4.550228622,10.7189661,10.51428646,9.94570694,10.46729954,10.69983561,11.24018723,9.912075202,9.739107932,10.02591122,10.95987023,10.76740744,15.62813991,7.076075112,6.352577979,8.767172128,11.78717439,10.2382699,11.51199053,9.984983247,10.53297955,12.17788565,11.25660867,9.941912159,9.493365496,13.55345302,10.14754986,10.7339133,10.43818009,10.65932434,11.25044938,10.58210254,10.53899702,11.71257445,9.643417163,10.97042972,12.97800995
1,CAMPAGNE1-150414/06D.JPG,5,6,12.88110272,9.096533606,8.726862046,8.462048253,8.579999537,7.954901973,10.13690569,7.844620764,10.3897252,6.492400864,6.863544196,7.814260386,6.664066319,9.943477388,8.825150688,10.75590698,5.331784045,9.777535446,8.309873874,7.897326223,8.333254525,10.89941544,0,6.076719777,4.915271646,8.774080413,11.47009168,8.157992508,5.945496237,6.744681022,8.429866099,7.817320997,7.593572038,8.891623128,8.418232192,8.863411174,8.220378598,8.729046958,11.06243347,6.956912023,6.707940484,8.024253519,8.86475718,8.24130483,7.821503128,8.97592957,8.533056647,7.475372275,10.49238604,4.214997981,11.90383742,7.332559011,10.7911135,8.649660219,8.615318312,8.514834788,9.123708235,9.962608902,7.930682525,12.85869793,8.125216346,7.550153186,9.343441064,8.456662443,10.13034174,8.699719137,6.748116601,7.987600787,10.53317378,10.99278867,10.71270494,8.982283054,10.08933715,11.14935165,9.171507005,11.46050172,8.35785243,9.051395195,8.600307372,7.754736052,9.159095387,8.696893459,8.246402198,8.212833856,7.932068577,8.124886116,8.50473913,8.146891653,8.463370224,8.719113666,8.481185124,8.583535381,10.09616044,7.951078798,8.557955856,8.5965729,9.837523378,8.850839379,8.795880513,8.502090566,8.523958188,9.057759361,9.007370457,8.152691436,7.405602579,10.58756802,7.799899074,8.468835824,8.550389387,8.817631912,8.62298951,8.05147602,7.798681565,8.812139568,8.988967238,8.685989357,9.510353012
1,CAMPAGNE1-150414/06G.JPG,5,6,13.31987953,8.974014539,9.92784471,8.834692063,9.3585373,8.191682212,10.42250948,8.540267364,8.936066568,7.024819905,7.726456851,6.170540337,5.943883747,10.91541267,7.91047063,10.30362206,6.321346776,9.299671233,8.697780751,8.264466899,8.762391343,10.21716461,6.076719777,0,4.530720767,8.975875461,10.35293333,6.067269233,6.972949912,7.552515341,9.455444001,7.884659271,7.980008683,8.942607153,8.639464835,9.06681483,9.441547039,9.206156354,11.27333937,8.876329496,6.697754583,8.272477813,9.125237305,8.490273229,8.133495043,9.699139441,8.557072598,9.633963136,11.00308192,6.755877041,12.65115234,5.028788582,10.31601869,8.8026292,8.557348572,8.281666268,9.653596886,10.08188157,9.685031275,12.66723266,9.381262846,8.030544645,10.23121485,8.878134997,9.984978025,7.113619968,7.830290184,7.254504212,10.25602431,10.60228897,10.87621423,9.627583719,9.015550137,8.374525656,8.747320613,9.927947118,9.019857521,9.508231128,9.033069297,8.263429707,9.023740745,9.628019742,8.678353544,9.182594775,8.317666518,9.042654233,9.153344805,8.861949873,8.561037495,9.237904993,8.768731204,9.156057161,11.95470416,8.244054681,8.568329786,9.112300256,9.903332855,9.348891408,8.880458866,9.329887835,8.54406105,9.448154968,8.963804318,8.879887203,7.782757135,10.51438443,8.107857548,8.838421618,8.327690744,9.657307286,8.732256629,8.254007816,8.516007352,9.73534022,8.463971061,8.766004784,10.18843687
1,CAMPAGNE1-150414/07D.JPG,6,7,11.60417003,8.16090403,8.304885402,7.876324549,7.855829952,7.391469321,9.240207944,7.453668367,7.965705445,5.568300113,5.351758548,6.237825483,5.686301957,9.658189458,7.78379741,10.15368103,4.832169855,8.411372431,7.52518973,7.595809286,7.789564431,10.29669416,4.915271646,4.530720767,0,10.11764492,8.843444319,7.525232922,5.109623572,6.25009618,8.826500338,7.45719329,5.300809322,8.13598147,7.550104788,8.384284036,7.838144247,8.470126673,10.58181213,7.577832473,6.610376435,6.781158157,7.696061869,7.794614011,7.596033071,8.365022437,7.702892434,7.720857096,10.93478088,4.794279351,11.59901261,6.373908242,11.79062361,8.195608776,8.039576186,7.472016129,8.625824343,9.225848715,8.103101956,12.20887172,8.109211675,7.313951159,8.932142958,8.031848921,9.364479112,7.878555944,6.352257487,7.316071183,9.346815795,11.27092589,9.945172976,8.540065902,8.444470134,10.17421262,6.464310042,9.680670928,7.899999217,8.534972708,8.006519685,7.145751666,8.413382202,8.181622871,7.738399023,7.894214448,7.549543438,8.076076351,8.297483218,7.604566456,8.521255756,8.180279733,8.16095801,8.35024027,11.28810184,7.334329292,7.82507796,7.96173436,9.375160276,8.179929269,8.537221801,8.140601914,7.768964073,8.32998099,8.761662588,7.343478205,6.728213483,10.10351419,7.344103931,7.653304353,8.049266439,8.326676193,8.071498519,7.360036212,7.280613457,8.779430376,8.234188167,7.684457388,9.401883458
1,CAMPAGNE1-150414/07G.JPG,6,7,16.74754994,12.53287772,11.90049747,11.13668743,11.58228701,10.92648032,12.21441076,11.25940145,13.21390665,10.25700326,11.33572964,9.663805107,9.973666701,11.83469649,12.22811549,12.25066917,9.637175581,13.37620526,11.2485317,11.27970848,10.96035279,12.87628967,8.774080413,8.975875461,10.11764492,0,15.29199957,7.053267583,9.607668412,9.854672426,11.39716273,10.98475284,10.76537422,12.25777167,11.19821949,11.71309493,11.61253373,11.52814586,12.9433214,8.974028428,11.29911226,12.1673726,12.29064117,11.34235383,10.78590026,11.72896557,11.25155419,11.13570235,12.20129318,9.541658565,16.38386047,6.615943246,8.781451501,11.84672374,11.24804484,11.36270404,11.91023845,11.85858627,10.40026793,16.23543633,12.03685961,10.59788214,12.74863963,11.01210379,10.08167786,7.282285178,10.29164143,10.75412425,10.00175675,10.33751522,12.48071466,12.08378133,12.07793172,11.65609969,13.54679868,12.07635473,11.70192009,11.66175707,11.45356059,10.64536931,11.13705725,12.30682645,11.13617989,11.17447878,11.1257473,11.28735016,11.57962076,11.47380503,11.48977347,11.34241014,11.3692881,11.51459139,13.07287034,10.3638976,10.6730847,11.4591576,12.14147469,11.67285174,12.31355124,11.76911963,11.44143147,13.28873396,12.65127718,11.41395956,10.94015528,14.200381,11.12600807,11.9862054,11.72239676,12.12375177,11.74205911,11.61405742,11.43932136,12.55021105,12.06925331,12.08279114,12.62092014
1,CAMPAGNE1-150414/08D.JPG,7,8,8.86259219,9.344485809,12.21906735,11.60050589,11.68780379,11.59839667,12.05828997,9.006141227,6.100755578,8.648940342,6.616206311,9.034118425,11.60917495,16.33737359,6.733795715,12.50859102,9.853828745,6.141112144,12.56944066,12.36035588,11.3202438,11.89794117,11.47009168,10.35293333,8.843444319,15.29199957,0,11.555383,9.25870438,10.09073669,14.35386201,12.52418691,10.29341753,11.44159352,12.24420313,12.16155255,12.00731431,11.92015238,13.03451367,13.92694881,10.46129837,7.088914269,7.962959819,12.9189595,12.0437581,11.81122631,11.30774421,13.54675774,9.942592518,10.11853898,11.10493262,11.15168681,16.91753506,12.7491671,12.19353514,10.38377691,11.83664885,11.89343078,11.8667391,8.858937064,13.40992906,11.70547376,13.19712109,11.49543704,13.64803227,11.26176675,11.91960416,9.505471479,11.98183158,11.93640795,12.70525891,11.64430979,13.72096552,16.06993888,8.150301629,11.95074792,12.42275018,14.0304811,12.25562009,11.26563374,11.02606222,13.73494555,13.11704756,13.51165216,13.11210259,13.68181519,13.79141215,13.0259099,12.86304764,13.32766978,13.45242667,13.6656412,17.07430988,11.40922609,11.27007598,12.31823984,14.58392948,13.35406376,13.82315444,12.9705991,13.2479046,13.9381473,13.70334521,12.17380361,11.44292053,15.44104867,12.29701238,13.48886183,13.31882322,13.80968236,13.37502492,12.21148963,13.04975285,14.48845705,12.23667769,13.46288118,14.98927858
